Time	sum(Value total – Blocks (ETH)) – Ethereum
10.05.2022	3602800388102000000000000
11.05.2022	5241814628452000000000000
12.05.2022	8171682828815000000000000
13.05.2022	4564876202820000000000000
14.05.2022	1437072504325000000000000
15.05.2022	1223156491230000000000000
16.05.2022	3715240278389000000000000
17.05.2022	1883000253851000000000000
18.05.2022	2242946687518000000000000
19.05.2022	2211406733049000000000000
20.05.2022	2633774111068000000000000
21.05.2022	932496706471000000000000
22.05.2022	1090196954949000000000000
23.05.2022	2248961142238000000000000
24.05.2022	1624391323820000000000000
25.05.2022	1129139520062000000000000
26.05.2022	3267453470075000000000000
27.05.2022	3119548849533000000000000
28.05.2022	1069851573006000000000000
29.05.2022	988195839185000000000000
30.05.2022	1879347168461000000000000
31.05.2022	2190883112920000000000000
01.06.2022	2225918132290000000000000
02.06.2022	2250673112919000000000000
03.06.2022	1555591963943000000000000
04.06.2022	760629538061000000000000
05.06.2022	796642857297000000000000
06.06.2022	1541193217250000000000000
07.06.2022	2060249418098000000000000
08.06.2022	1393959673402000000000000
09.06.2022	1401903894859000000000000
10.06.2022	2755001449858000000000000
11.06.2022	3318270652788000000000000
12.06.2022	2613262971912000000000000
13.06.2022	7582499334283000000000000
14.06.2022	5559055417248000000000000
15.06.2022	5059882156326000000000000
16.06.2022	3827429614867000000000000
17.06.2022	3461462496818000000000000
18.06.2022	3866352331846000000000000
19.06.2022	2481733132428000000000000
20.06.2022	2732176356796000000000000
21.06.2022	2333422981832000000000000
22.06.2022	2210991784210000000000000
23.06.2022	2265631602752000000000000
24.06.2022	2140391400847000000000000
25.06.2022	1293634230914000000000000
26.06.2022	1093177838813000000000000
27.06.2022	2187427408050000000000000
28.06.2022	1916244918939000000000000
29.06.2022	3434219036894000000000000
30.06.2022	3052518277924000000000000
01.07.2022	2520676204824000000000000
02.07.2022	1239036209053000000000000
03.07.2022	804921012664000000000000
04.07.2022	1981808699654000000000000
05.07.2022	1831655681303000000000000
06.07.2022	1870124449709000000000000
07.07.2022	3660120116227000000000000
08.07.2022	2041063416558000000000000
09.07.2022	864670693438000000000000
10.07.2022	1180244397659000000000000
11.07.2022	1749408233995000000000000
12.07.2022	2304497715056000000000000
13.07.2022	2766445686801000000000000
14.07.2022	2046154383717000000000000
15.07.2022	3166554904451000000000000
16.07.2022	1498391447254000000000000
17.07.2022	1351179345013000000000000
18.07.2022	3101625618641000000000000
19.07.2022	3987124067928000000000000
20.07.2022	2166652677858000000000000
21.07.2022	4871475277201000000000000
22.07.2022	1521432203440000000000000
23.07.2022	881725308382000000000000
24.07.2022	784395327283000000000000
25.07.2022	1651935087592000000000000
26.07.2022	1920463299192000000000000
27.07.2022	2329080826170000000000000
28.07.2022	2403362692603000000000000
29.07.2022	2200550920713000000000000
30.07.2022	1009459755280000000000000
31.07.2022	768124894457000000000000
01.08.2022	1707912104491000000000000
02.08.2022	1585435514990000000000000
03.08.2022	1278393994328000000000000
04.08.2022	1320927266360000000000000
05.08.2022	1555686329322000000000000
06.08.2022	946999494014000000000000
07.08.2022	1158407848407000000000000
08.08.2022	1472636929286000000000000
09.08.2022	1611943831367000000000000
10.08.2022	2521100846150000000000000
11.08.2022	1833870245791000000000000
12.08.2022	1494059543649000000000000
13.08.2022	1277765075151000000000000
14.08.2022	934142265259000000000000
15.08.2022	1822584127853000000000000
16.08.2022	1254063622844000000000000
17.08.2022	2871255223055000000000000
18.08.2022	1320336739420000000000000
19.08.2022	2083105863680000000000000
20.08.2022	1052800363966000000000000
21.08.2022	796073333156000000000000
22.08.2022	1175653587583000000000000
23.08.2022	1277502058199000000000000
24.08.2022	1347379420078000000000000
25.08.2022	1357437589297000000000000
26.08.2022	1757195616637000000000000
27.08.2022	1424065208145000000000000
28.08.2022	1483993308274000000000000
29.08.2022	2275217397995000000000000
30.08.2022	1942151681657000000000000
31.08.2022	1872255339048000000000000
01.09.2022	1970739160260000000000000
02.09.2022	2693443981207000000000000
03.09.2022	907749578889000000000000
04.09.2022	605560130537000000000000
05.09.2022	1296787440759000000000000
06.09.2022	3786037984645000000000000
07.09.2022	2257138037248000000000000
08.09.2022	1954263877580000000000000
09.09.2022	2131847320415000000000000
10.09.2022	918379171155000000000000
11.09.2022	883272388202000000000000
12.09.2022	2777262720644000000000000
13.09.2022	4607987844807000000000000
14.09.2022	7590227303143000000000000
15.09.2022	6282829707795000000000000
16.09.2022	4337268588812000000000000
17.09.2022	1270931425984000000000000
18.09.2022	1399729036549000000000000
19.09.2022	3287553809973000000000000
20.09.2022	2426824389147000000000000
21.09.2022	2667832349335000000000000
22.09.2022	2659371087757000000000000
23.09.2022	2386492148567000000000000
24.09.2022	983314419550000000000000
25.09.2022	1047405886344000000000000
26.09.2022	2041511441242000000000000
27.09.2022	2194322420141000000000000
28.09.2022	1604260850617000000000000
29.09.2022	2809733724280000000000000
30.09.2022	2116738057095000000000000
01.10.2022	920123064978000000000000
02.10.2022	750072721533000000000000
03.10.2022	1715253893292000000000000
04.10.2022	1159206370176000000000000
05.10.2022	976272482798000000000000
06.10.2022	1420364628110000000000000
07.10.2022	1429494554980000000000000
08.10.2022	751749763492000000000000
09.10.2022	395482779645000000000000
10.10.2022	890432520096000000000000
11.10.2022	1299640832473000000000000
12.10.2022	1076765277181000000000000
13.10.2022	2241750191841000000000000
14.10.2022	1407678849140000000000000
15.10.2022	641517027337000000000000
16.10.2022	658450344761000000000000
17.10.2022	1195138985803000000000000
18.10.2022	1332051286283000000000000
19.10.2022	1209026783281000000000000
20.10.2022	1235015641013000000000000
21.10.2022	1685563076077000000000000
22.10.2022	709198463887000000000000
23.10.2022	838882310678000000000000
24.10.2022	1702333106891000000000000
25.10.2022	2677438843409000000000000
26.10.2022	3051051981792000000000000
27.10.2022	2215465707362000000000000
28.10.2022	1742618945872000000000000
29.10.2022	1506678960910000000000000
30.10.2022	1045375676185000000000000
31.10.2022	1663618156016000000000000
01.11.2022	1263772987943000000000000
02.11.2022	2030149737936000000000000
03.11.2022	1658258447675000000000000
04.11.2022	1973247058683000000000000
05.11.2022	922824434666000000000000
06.11.2022	1168144794508000000000000
07.11.2022	2632491458440000000000000
08.11.2022	5291589063826000000000000
09.11.2022	7053509773303000000000000
10.11.2022	5447627101696000000000000
11.11.2022	3144680011133000000000000
12.11.2022	2368952569958000000000000
13.11.2022	3186714339491000000000000
14.11.2022	3085057586760000000000000
15.11.2022	2408751461865000000000000
16.11.2022	2630802943102000000000000
17.11.2022	2239485247850000000000000
18.11.2022	1933472409002000000000000
19.11.2022	1351657924011000000000000
20.11.2022	1271979041929000000000000
21.11.2022	4095412219130000000000000
22.11.2022	2671869407114000000000000
23.11.2022	1706313824608000000000000
24.11.2022	1389648537779000000000000
25.11.2022	1368708416634000000000000
26.11.2022	955864983469000000000000
27.11.2022	870576363077000000000000
28.11.2022	1960939578824000000000000
29.11.2022	1722072380125000000000000
30.11.2022	1662478587381000000000000
01.12.2022	1323224990434000000000000
02.12.2022	1429092319025000000000000
03.12.2022	691338657290000000000000
04.12.2022	816689938623000000000000
05.12.2022	1245623766102000000000000
06.12.2022	1716152174145000000000000
07.12.2022	2569966698995000000000000
08.12.2022	1243074388443000000000000
09.12.2022	1496903665017000000000000
10.12.2022	646707714334000000000000
11.12.2022	512111170126000000000000
12.12.2022	1259900856909000000000000
13.12.2022	2543746952813000000000000
14.12.2022	1615686501928000000000000
15.12.2022	1325084556655000000000000
16.12.2022	2350109231686000000000000
17.12.2022	1106531323096000000000000
18.12.2022	700199603515000000000000
19.12.2022	1049204266172000000000000
20.12.2022	1502240866499000000000000
21.12.2022	1131317571838000000000000
22.12.2022	968098653314000000000000
23.12.2022	1497436091335000000000000
24.12.2022	436847474528000000000000
25.12.2022	459070697859000000000000
26.12.2022	570629041328000000000000
27.12.2022	834538685621000000000000
28.12.2022	1012330649946000000000000
29.12.2022	1015656330558000000000000
30.12.2022	1195834862513000000000000
31.12.2022	1027345618059000000000000
01.01.2023	514806829713000000000000
02.01.2023	660348372131000000000000
03.01.2023	701794560435000000000000
04.01.2023	1790553825375000000000000
05.01.2023	1080806982559000000000000
06.01.2023	1007878440511000000000000
07.01.2023	480944113393000000000000
08.01.2023	742448356687000000000000
09.01.2023	1386449575695000000000000
10.01.2023	1141430284582000000000000
11.01.2023	1074187508429000000000000
12.01.2023	1812868938285000000000000
13.01.2023	1767772364487000000000000
14.01.2023	2212587276353000000000000
15.01.2023	656648367238000000000000
16.01.2023	1410797839375000000000000
17.01.2023	1458796469071000000000000
18.01.2023	1578646520533000000000000
19.01.2023	1320203192409000000000000
20.01.2023	1371605295038000000000000
21.01.2023	1065251273448000000000000
22.01.2023	719098511953000000000000
23.01.2023	1185579475336000000000000
24.01.2023	1344899852055000000000000
25.01.2023	1624715635640000000000000
26.01.2023	930054213681000000000000
27.01.2023	1156194238557000000000000
28.01.2023	804150636778000000000000
29.01.2023	796744353705000000000000
30.01.2023	1580505314887000000000000
31.01.2023	1163670747381000000000000
01.02.2023	1230420935201000000000000
02.02.2023	1573533536335000000000000
03.02.2023	1360402953573000000000000
04.02.2023	912675817705000000000000
05.02.2023	775526552123000000000000
06.02.2023	1005794748760000000000000
07.02.2023	1237373788839000000000000
08.02.2023	1432225161487000000000000
09.02.2023	1491645509730000000000000
10.02.2023	2317628589095000000000000
11.02.2023	884910837654000000000000
12.02.2023	603754283787000000000000
13.02.2023	1656699957635000000000000
14.02.2023	1459361383924000000000000
15.02.2023	1603064082012000000000000
16.02.2023	1691186460617000000000000
17.02.2023	1007631383359000000000000
18.02.2023	803572753385000000000000
19.02.2023	767151709736000000000000
20.02.2023	1131030258857000000000000
21.02.2023	1229864441202000000000000
22.02.2023	1462833424502000000000000
23.02.2023	1147631131717000000000000
24.02.2023	1258342406141000000000000
25.02.2023	777721461802000000000000
26.02.2023	842881750973000000000000
27.02.2023	1520248056138000000000000
28.02.2023	1116225338860000000000000
01.03.2023	1167017059654000000000000
02.03.2023	1074190300025000000000000
03.03.2023	1425183960786000000000000
04.03.2023	678102451899000000000000
05.03.2023	564099901218000000000000
06.03.2023	1233548158636000000000000
07.03.2023	1046080490197000000000000
08.03.2023	1259976307574000000000000
09.03.2023	1476749011279000000000000
10.03.2023	2083095026113000000000000
11.03.2023	4350284198512000000000000
12.03.2023	1967994303437000000000000
13.03.2023	2721510512921000000000000
14.03.2023	2562751316845000000000000
15.03.2023	2221520061604000000000000
16.03.2023	1351319107277000000000000
17.03.2023	1754684279868000000000000
18.03.2023	1586717916384000000000000
19.03.2023	946787458494000000000000
20.03.2023	1624686956295000000000000
21.03.2023	1376263964181000000000000
22.03.2023	2609834998575000000000000
23.03.2023	1726048912258000000000000
24.03.2023	1644383368597000000000000
25.03.2023	883154126557000000000000
26.03.2023	676817322524000000000000
27.03.2023	1466613354678000000000000
28.03.2023	1290045632890000000000000
29.03.2023	1327416917923000000000000
30.03.2023	1081123112012000000000000
31.03.2023	1775553172478000000000000
01.04.2023	778880529463000000000000
02.04.2023	641580048012000000000000
03.04.2023	1555747824349000000000000
04.04.2023	1430941280341000000000000
05.04.2023	1911555191224000000000000
06.04.2023	1155120360692000000000000
07.04.2023	728570052605000000000000
08.04.2023	613633605436000000000000
09.04.2023	566723140344000000000000
10.04.2023	1028139010181000000000000
11.04.2023	1128662207844000000000000
12.04.2023	1764629155158000000000000
13.04.2023	1742470702702000000000000
14.04.2023	2067194618315000000000000
15.04.2023	814470597877000000000000
16.04.2023	951285719797000000000000
17.04.2023	1325294199594000000000000
18.04.2023	1396002336534000000000000
19.04.2023	2266627939654000000000000
20.04.2023	1976413270040000000000000
21.04.2023	2037842978294000000000000
22.04.2023	872011047449000000000000
23.04.2023	861447724610000000000000
24.04.2023	1229359805257000000000000
25.04.2023	1406820048270000000000000
26.04.2023	1695271925653000000000000
27.04.2023	1624598288427000000000000
28.04.2023	1187427971661000000000000
29.04.2023	669631184625000000000000
30.04.2023	770786573137000000000000
01.05.2023	2520102824204000000000000
02.05.2023	1342946473792000000000000
03.05.2023	1206972456971000000000000
04.05.2023	1451277098248000000000000
05.05.2023	1736901143868000000000000
06.05.2023	1860520822026000000000000
07.05.2023	923063786839000000000000
08.05.2023	1656155475359000000000000
09.05.2023	1454969679210000000000000
10.05.2023	2122249438345000000000000
11.05.2023	1695836650918000000000000
12.05.2023	1907195090340000000000000
13.05.2023	739145753232000000000000
14.05.2023	627642539941000000000000
15.05.2023	1325802493525000000000000
16.05.2023	1232119374196000000000000
17.05.2023	1215808955382000000000000
18.05.2023	1080606544187000000000000
19.05.2023	1117041104343000000000000
20.05.2023	726633845771000000000000
21.05.2023	802114676345000000000000
22.05.2023	1060179046511000000000000
23.05.2023	1440733840947000000000000
24.05.2023	1266271760301000000000000
25.05.2023	999584258028000000000000
26.05.2023	1576275296359000000000000
27.05.2023	791272605131000000000000
28.05.2023	884374513426000000000000
29.05.2023	1269198343126000000000000
30.05.2023	1134144083014000000000000
31.05.2023	1719087143520000000000000
01.06.2023	1834934929470000000000000
02.06.2023	1511071255920000000000000
03.06.2023	735179996024000000000000
04.06.2023	617053582601000000000000
05.06.2023	2854299708080000000000000
06.06.2023	2146900175834000000000000
07.06.2023	2067830720736000000000000
08.06.2023	1447362758430000000000000
09.06.2023	960672069863000000000000
10.06.2023	1600787605165000000000000
11.06.2023	706598519361000000000000
12.06.2023	1598626853012000000000000
13.06.2023	1392707465866000000000000
14.06.2023	1833582666777000000000000
15.06.2023	1574070504896000000000000
16.06.2023	1428629795930000000000000
17.06.2023	862959808713000000000000
18.06.2023	567860564648000000000000
19.06.2023	974966297127000000000000
20.06.2023	1360255445332000000000000
21.06.2023	1994826831563000000000000
22.06.2023	1845421843830000000000000
23.06.2023	1161119284396000000000000
24.06.2023	833046838907000000000000
25.06.2023	879181340015000000000000
26.06.2023	1527975742855000000000000
27.06.2023	1390298636163000000000000
28.06.2023	1589013588268000000000000
29.06.2023	1216732964134000000000000
30.06.2023	1848441004089000000000000
01.07.2023	637405863668000000000000
02.07.2023	671710792220000000000000
03.07.2023	1228993487711000000000000
04.07.2023	868274325664000000000000
05.07.2023	919407877873000000000000
06.07.2023	1036950558660000000000000
07.07.2023	1165946118308000000000000
08.07.2023	708336171642000000000000
09.07.2023	567592322268000000000000
10.07.2023	922511706358000000000000
11.07.2023	906935555114000000000000
12.07.2023	1076113657202000000000000
13.07.2023	1797452623110000000000000
14.07.2023	1543664613663000000000000
15.07.2023	739652235951000000000000
16.07.2023	540922458470000000000000
17.07.2023	1117782178505000000000000
18.07.2023	1322650528872000000000000
19.07.2023	1192094185466000000000000
20.07.2023	1052939404747000000000000
21.07.2023	1184874426118000000000000
22.07.2023	671435108072000000000000
23.07.2023	600860297671000000000000
24.07.2023	1076469546768000000000000
25.07.2023	1110330115248000000000000
26.07.2023	1192207402241000000000000
27.07.2023	770103569941000000000000
28.07.2023	964488488102000000000000
29.07.2023	496461019543000000000000
30.07.2023	667553801838000000000000
31.07.2023	1167729101169000000000000
01.08.2023	1313568975046000000000000
02.08.2023	1123932009157000000000000
03.08.2023	888314235157000000000000
04.08.2023	923533728468000000000000
05.08.2023	551111669403000000000000
06.08.2023	544269659546000000000000
07.08.2023	984462674720000000000000
08.08.2023	973672684358000000000000
09.08.2023	1003030666776000000000000
10.08.2023	889683365979000000000000
11.08.2023	866741541514000000000000
12.08.2023	700759709487000000000000
13.08.2023	516522468520000000000000
14.08.2023	859266791448000000000000
15.08.2023	878593269695000000000000
16.08.2023	1134836609712000000000000
17.08.2023	1983988705506000000000000
18.08.2023	1921926180513000000000000
19.08.2023	757913988903000000000000
20.08.2023	740568657388000000000000
21.08.2023	1176721511441000000000000
22.08.2023	1369884844460000000000000
23.08.2023	1394418682065000000000000
24.08.2023	900524772338000000000000
25.08.2023	1001858308904000000000000
26.08.2023	480543930296000000000000
27.08.2023	654346433463000000000000
28.08.2023	893400636814000000000000
29.08.2023	1286729860463000000000000
30.08.2023	942704811742000000000000
31.08.2023	1336344191949000000000000
01.09.2023	1099115628006000000000000
02.09.2023	681599419794000000000000
03.09.2023	514112298476000000000000
04.09.2023	1226064815492000000000000
05.09.2023	970196844565000000000000
06.09.2023	940867737593000000000000
07.09.2023	978729150783000000000000
08.09.2023	930077194090000000000000
09.09.2023	509575250375000000000000
10.09.2023	722475523616000000000000
11.09.2023	1887172683047000000000000
12.09.2023	4155318013478000000000000
13.09.2023	1165234142346000000000000
14.09.2023	962518177810000000000000
15.09.2023	986839925943000000000000
16.09.2023	652248688787000000000000
17.09.2023	485225032086000000000000
18.09.2023	937497794276000000000000
19.09.2023	1054502716072000000000000
20.09.2023	1035171694140000000000000
21.09.2023	942051457123000000000000
22.09.2023	844400168410000000000000
23.09.2023	542165977188000000000000
24.09.2023	563724485297000000000000
25.09.2023	783756516332000000000000
26.09.2023	828533519108000000000000
27.09.2023	843872287894000000000000
28.09.2023	1079682088390000000000000
29.09.2023	1112036581542000000000000
30.09.2023	859443136643000000000000
01.10.2023	909907282241000000000000
02.10.2023	1705513469629000000000000
03.10.2023	1080695791691000000000000
04.10.2023	1276244754925000000000000
05.10.2023	1234507401405000000000000
06.10.2023	1040165190322000000000000
07.10.2023	708921578298000000000000
08.10.2023	809005766767000000000000
09.10.2023	1055747232399000000000000
10.10.2023	1387789156040000000000000
11.10.2023	1178769090786000000000000
12.10.2023	918900863435000000000000
13.10.2023	972538990527000000000000
14.10.2023	510271692590000000000000
15.10.2023	534955181670000000000000
16.10.2023	1119006549795000000000000
17.10.2023	1080215969119000000000000
18.10.2023	1132137563816000000000000
19.10.2023	916786501290000000000000
20.10.2023	1436752275481000000000000
21.10.2023	810889935418000000000000
22.10.2023	636473071655000000000000
23.10.2023	1651395056964000000000000
24.10.2023	2127182192435000000000000
25.10.2023	1351142680984000000000000
26.10.2023	1386947177684000000000000
27.10.2023	1160169283938000000000000
28.10.2023	698642896818000000000000
29.10.2023	644094830373000000000000
30.10.2023	1460233288375000000000000
31.10.2023	1165681772874000000000000
01.11.2023	1630647681304000000000000
02.11.2023	1562433048797000000000000
03.11.2023	1378080244019000000000000
04.11.2023	680060643360000000000000
05.11.2023	913951434410000000000000
06.11.2023	1396035776497000000000000
07.11.2023	1631306116053000000000000
08.11.2023	1381862335074000000000000
09.11.2023	2204638829030000000000000
10.11.2023	2383413222350000000000000
11.11.2023	1014100658057000000000000
12.11.2023	1111931593674000000000000
13.11.2023	1423534079054000000000000
14.11.2023	1431229302039000000000000
15.11.2023	1510803661169000000000000
16.11.2023	1511438235996000000000000
17.11.2023	1394248042828000000000000
18.11.2023	1032765117451000000000000
19.11.2023	935552576486000000000000
20.11.2023	1300785340934000000000000
21.11.2023	1262860650397000000000000
22.11.2023	1750886134115000000000000
23.11.2023	1372533119743000000000000
24.11.2023	1431335154956000000000000
25.11.2023	741267591542000000000000
26.11.2023	713775603201000000000000
27.11.2023	1445085451898000000000000
28.11.2023	1309128913554000000000000
29.11.2023	1193215765246000000000000
30.11.2023	1462271805071000000000000
01.12.2023	1625779500562000000000000
02.12.2023	768499218984000000000000
03.12.2023	851285483928000000000000
04.12.2023	1721218270821000000000000
05.12.2023	1509578426762000000000000
06.12.2023	1576916578676000000000000
07.12.2023	1408106067298000000000000
08.12.2023	1404782546217000000000000
09.12.2023	847067035975000000000000
10.12.2023	779667949773000000000000
11.12.2023	1640563373587000000000000
12.12.2023	1336786302621000000000000
13.12.2023	1379064623342000000000000
14.12.2023	1152171792866000000000000
15.12.2023	1474094077124000000000000
16.12.2023	869702581119000000000000
17.12.2023	1142139643748000000000000
18.12.2023	1946291681669000000000000
19.12.2023	2081188786773000000000000
20.12.2023	2143255009025000000000000
21.12.2023	1759642086593000000000000
22.12.2023	2196891648214000000000000
23.12.2023	975786967104000000000000
24.12.2023	885708889249000000000000
25.12.2023	857582203175000000000000
26.12.2023	1656060294306000000000000
27.12.2023	1676798224370000000000000
28.12.2023	1832447879007000000000000
29.12.2023	1747376481834000000000000
30.12.2023	1015987069256000000000000
31.12.2023	880868099452000000000000
01.01.2024	941406503038000000000000
02.01.2024	1480635262443000000000000
03.01.2024	1669925650012000000000000
04.01.2024	1423306687591000000000000
05.01.2024	1511270052931000000000000
06.01.2024	748366430932000000000000
07.01.2024	674915701014000000000000
08.01.2024	1595942419444000000000000
09.01.2024	1608662660942000000000000
10.01.2024	2277424704719000000000000
11.01.2024	2301618230376000000000000
12.01.2024	1986871532502000000000000
13.01.2024	940388141804000000000000
14.01.2024	790534721774000000000000
15.01.2024	1257284516255000000000000
16.01.2024	1225203982496000000000000
17.01.2024	1213270458724000000000000
18.01.2024	1547618633478000000000000
19.01.2024	1374325763985000000000000
20.01.2024	667786580195000000000000
21.01.2024	744622681816000000000000
22.01.2024	1701338821233000000000000
23.01.2024	2688423613995000000000000
24.01.2024	1272582257181000000000000
25.01.2024	3334268043422000000000000
26.01.2024	1612323985493000000000000
27.01.2024	770195340892000000000000
28.01.2024	713828399313000000000000
29.01.2024	1458838213959000000000000
30.01.2024	1636811367274000000000000
31.01.2024	2166341165081000000000000
01.02.2024	1493872180071000000000000
02.02.2024	1249840645483000000000000
03.02.2024	602659981930000000000000
04.02.2024	772392085997000000000000
05.02.2024	1703106428283000000000000
06.02.2024	1494040311786000000000000
07.02.2024	1972068750344000000000000
08.02.2024	1670092495185000000000000
09.02.2024	2054680736219000000000000
10.02.2024	766675608863000000000000
11.02.2024	628042163791000000000000
12.02.2024	1444517291596000000000000
13.02.2024	1548932387930000000000000
14.02.2024	1887761663021000000000000
15.02.2024	1455755020250000000000000
16.02.2024	1290663618822000000000000
17.02.2024	755756744147000000000000
18.02.2024	830034858939000000000000
19.02.2024	1572347326225000000000000
20.02.2024	1855014939884000000000000
21.02.2024	1673224299345000000000000
22.02.2024	1528792674359000000000000
23.02.2024	1216373368379000000000000
24.02.2024	867304097160000000000000
25.02.2024	1118271668938000000000000
26.02.2024	1809880188382000000000000
27.02.2024	2057554403215000000000000
28.02.2024	2189420396891000000000000
29.02.2024	1780063468557000000000000
01.03.2024	1526259146217000000000000
02.03.2024	1013815221473000000000000
03.03.2024	969526905424000000000000
04.03.2024	1680586967484000000000000
05.03.2024	2505037419146000000000000
06.03.2024	2361993955651000000000000
07.03.2024	1788367556030000000000000
08.03.2024	1880633344812000000000000
09.03.2024	1023440938868000000000000
10.03.2024	1096228357127000000000000
11.03.2024	2227321784351000000000000
12.03.2024	2020603131542000000000000
13.03.2024	2043120229270000000000000
14.03.2024	1859649166000000000000000
15.03.2024	2022380908670000000000000
16.03.2024	1171728305653000000000000
17.03.2024	1215520130773000000000000
18.03.2024	1880514825133000000000000
19.03.2024	2218596172347000000000000
20.03.2024	2477729111237000000000000
21.03.2024	1690018928006000000000000
22.03.2024	1520338663160000000000000
23.03.2024	881515166730000000000000
24.03.2024	777924955786000000000000
25.03.2024	1676829898760000000000000
26.03.2024	1995091579589000000000000
27.03.2024	1968346440197000000000000
28.03.2024	1446961054322000000000000
29.03.2024	1230374883629000000000000
30.03.2024	889276067044000000000000
31.03.2024	883451179329000000000000
01.04.2024	1448081952662000000000000
02.04.2024	1897830227558000000000000
03.04.2024	1519176260376000000000000
04.04.2024	1571947329237000000000000
05.04.2024	1222482632039000000000000
06.04.2024	709430897071000000000000
07.04.2024	842425732292000000000000
08.04.2024	1703415661921000000000000
09.04.2024	1828012243845000000000000
10.04.2024	1239544355885000000000000
11.04.2024	1515087961820000000000000
12.04.2024	1439346284720000000000000
13.04.2024	1670008135240000000000000
14.04.2024	1265372261662000000000000
15.04.2024	1616320457665000000000000
16.04.2024	1317047549866000000000000
17.04.2024	1303088785114000000000000
18.04.2024	1459235196196000000000000
19.04.2024	1375311652185000000000000
20.04.2024	724612452063000000000000
21.04.2024	568351486042000000000000
22.04.2024	1096543018154000000000000
23.04.2024	1119574850095000000000000
24.04.2024	1190950074084000000000000
25.04.2024	1149046188920000000000000
26.04.2024	1032091886227000000000000
27.04.2024	692164017845000000000000
28.04.2024	804151183453000000000000
29.04.2024	1207951836528000000000000
30.04.2024	1256483826710000000000000
01.05.2024	1572820908596000000000000
02.05.2024	1047278423060000000000000
03.05.2024	959116360576000000000000
04.05.2024	523619447307000000000000
05.05.2024	549386278803000000000000
06.05.2024	980893424552000000000000
07.05.2024	1145567518457000000000000
08.05.2024	993434417531000000000000
09.05.2024	964460189329000000000000
10.05.2024	991477950530000000000000
11.05.2024	420588880754000000000000
12.05.2024	459071859008000000000000
13.05.2024	1382825676928000000000000
14.05.2024	815649597797000000000000
15.05.2024	1061386800176000000000000
16.05.2024	1249201511147000000000000
17.05.2024	903133288273000000000000
18.05.2024	495941057303000000000000
19.05.2024	464744123302000000000000
20.05.2024	1589404246216000000000000
21.05.2024	2559354406314000000000000
22.05.2024	1784811593951000000000000
23.05.2024	2337457289384000000000000
24.05.2024	1812556637711000000000000
25.05.2024	869494584162000000000000
26.05.2024	752550048518000000000000
27.05.2024	1193310580152000000000000
28.05.2024	1489523596521000000000000
29.05.2024	1277230265588000000000000
30.05.2024	2021025304674000000000000
31.05.2024	1165255002382000000000000
01.06.2024	541875936150000000000000
02.06.2024	510713247464000000000000
03.06.2024	1101748459086000000000000
04.06.2024	965003609572000000000000
05.06.2024	948031908722000000000000
06.06.2024	1105500266862000000000000
07.06.2024	1010811968564000000000000
08.06.2024	652368807328000000000000
09.06.2024	412719729157000000000000
10.06.2024	874816570772000000000000
11.06.2024	1773370170348000000000000
12.06.2024	1142580349179000000000000
13.06.2024	1067353458211000000000000
14.06.2024	1083706276485000000000000
15.06.2024	515104140329000000000000
16.06.2024	451904513805000000000000
17.06.2024	1207949280141000000000000
18.06.2024	1273186911006000000000000
19.06.2024	1045716351160000000000000
20.06.2024	1010688025168000000000000
21.06.2024	940944667419000000000000
22.06.2024	451400671412000000000000
23.06.2024	592882184967000000000000
24.06.2024	1353129706379000000000000
25.06.2024	1150449435634000000000000
26.06.2024	1076979947948000000000000
27.06.2024	1281867907786000000000000
28.06.2024	1402015138114000000000000
29.06.2024	489211156638000000000000
30.06.2024	691511412000000000000000
01.07.2024	1096486640034000000000000
02.07.2024	1085255990407000000000000
03.07.2024	1258048719187000000000000
04.07.2024	1149088172673000000000000
05.07.2024	1787878259355000000000000
06.07.2024	564876616625000000000000
07.07.2024	605490992767000000000000
08.07.2024	1085003255949000000000000
09.07.2024	1118503356769000000000000
10.07.2024	1060210874021000000000000
11.07.2024	1115559771449000000000000
12.07.2024	1077329668328000000000000
13.07.2024	540805990762000000000000
14.07.2024	470289020512000000000000
15.07.2024	1351626320271000000000000
16.07.2024	1347482386042000000000000
17.07.2024	1120551537041000000000000
18.07.2024	957501619328000000000000
19.07.2024	1104711459174000000000000
20.07.2024	576736614241000000000000
21.07.2024	583826723596000000000000
22.07.2024	2309823164420000000000000
23.07.2024	1838400216667000000000000
24.07.2024	2763411547107000000000000
25.07.2024	3011122935958000000000000
26.07.2024	2320479899969000000000000
27.07.2024	735916929920000000000000
28.07.2024	452997558488000000000000
29.07.2024	2481756175104000000000000
30.07.2024	2124479687693000000000000
31.07.2024	1631119444576000000000000
01.08.2024	1675110218834000000000000
02.08.2024	1810976880871000000000000
03.08.2024	857924055157000000000000
04.08.2024	1027723340485000000000000
05.08.2024	5021362464612000000000000
06.08.2024	2623881513190000000000000
07.08.2024	2267261677193000000000000
08.08.2024	1717367186914000000000000
09.08.2024	1498764680702000000000000
10.08.2024	566007292207000000000000
11.08.2024	618553370509000000000000
12.08.2024	1569573669497000000000000
13.08.2024	1063962211476000000000000
14.08.2024	1379683816774000000000000
15.08.2024	1061990383475000000000000
16.08.2024	977858107746000000000000
17.08.2024	423225839694000000000000
18.08.2024	434126769000000000000000
19.08.2024	1193766971244000000000000
20.08.2024	1050878452065000000000000
21.08.2024	1182037923069000000000000
22.08.2024	1197551979986000000000000
