Time	sum(Output total – Blocks (DASH)) – Dash
06.11.2022	122318432623126
07.11.2022	64695724069221
08.11.2022	68269025942883
09.11.2022	119200510620534
10.11.2022	313480152710896
11.11.2022	52946518796870
12.11.2022	54195565339155
13.11.2022	1574965922131060
14.11.2022	104500996496541
15.11.2022	578522443435535
16.11.2022	143069671449698
17.11.2022	101509214158576
18.11.2022	88985906760538
19.11.2022	96428143486811
20.11.2022	49253387782677
21.11.2022	68174490171177
22.11.2022	62492722544901
23.11.2022	99895863591532
24.11.2022	91881568800239
25.11.2022	105464960083496
26.11.2022	112267503176022
27.11.2022	39078414059092
28.11.2022	47489156432948
29.11.2022	198533061785997
30.11.2022	92222623234821
01.12.2022	97587968777389
02.12.2022	50163857575356
03.12.2022	47699470270654
04.12.2022	47140280181418
05.12.2022	74636974016811
06.12.2022	62779380069372
07.12.2022	52102956273498
08.12.2022	33766737447013
09.12.2022	42794321194754
10.12.2022	44736838262630
11.12.2022	29382744186905
12.12.2022	73780852328590
13.12.2022	3675923202564651
14.12.2022	420978933834964
15.12.2022	5332903061064574
16.12.2022	2242411340053446
17.12.2022	65299941953344
18.12.2022	183714691422333
19.12.2022	139328094965989
20.12.2022	205168230913648
21.12.2022	35827175175729
22.12.2022	133813336096599
23.12.2022	161878961542790
24.12.2022	49402001735688
25.12.2022	28533368399546
26.12.2022	36681768040661
27.12.2022	34361735844677
28.12.2022	66403914559737
29.12.2022	38274510061733
30.12.2022	43954116075758
31.12.2022	37859803692415
01.01.2023	29736276737782
02.01.2023	51633405896565
03.01.2023	33807621104575
04.01.2023	35822493809112
05.01.2023	26278592365582
06.01.2023	28353596384345
07.01.2023	32857003556321
08.01.2023	55284272622007
09.01.2023	47992493815514
10.01.2023	39693852212126
11.01.2023	50045446706034
12.01.2023	54654466950191
13.01.2023	64777667351119
14.01.2023	36412770043141
15.01.2023	65921233927539
16.01.2023	54899852265954
17.01.2023	57408814462579
18.01.2023	29602060362143
19.01.2023	72050571726324
20.01.2023	27053169292849
21.01.2023	117590946914076
22.01.2023	49807360694747
23.01.2023	22793589865299
24.01.2023	32303675819996
25.01.2023	83667949810087
26.01.2023	75702823796812
27.01.2023	24741284605966
28.01.2023	22023573119265
29.01.2023	47064759712941
30.01.2023	42860104208805
31.01.2023	44323009504833
01.02.2023	65769467520182
02.02.2023	59199325435150
03.02.2023	37031824345143
04.02.2023	30523715161054
05.02.2023	59333242511774
06.02.2023	40468400831887
07.02.2023	27768494152709
08.02.2023	29347729618464
09.02.2023	47572400486144
10.02.2023	63067115321997
11.02.2023	67630497105994
12.02.2023	25360598541069
13.02.2023	31718586291327
14.02.2023	101154138350597
15.02.2023	44709926934006
16.02.2023	69846322204726
17.02.2023	57081053693947
18.02.2023	44740484573342
19.02.2023	69937023769969
20.02.2023	38158831809482
21.02.2023	42181043529698
22.02.2023	53131412918608
23.02.2023	47457245260273
24.02.2023	29018902496026
25.02.2023	26705628213237
26.02.2023	23232528440548
27.02.2023	31665221962059
28.02.2023	33441299746409
01.03.2023	37517560977247
02.03.2023	27248097043885
03.03.2023	35176044761281
04.03.2023	30799851899041
05.03.2023	40865476236785
06.03.2023	41550290029302
07.03.2023	41041487597131
08.03.2023	30081688741176
09.03.2023	39086690239864
10.03.2023	78442980170837
11.03.2023	141786775865320
12.03.2023	153007378760486
13.03.2023	48524865674174
14.03.2023	50245616840106
15.03.2023	100751602024439
16.03.2023	137057298116742
17.03.2023	65787846314914
18.03.2023	57513279192393
19.03.2023	53070406776268
20.03.2023	32902238644661
21.03.2023	23396903524588
22.03.2023	25615322145135
23.03.2023	31635599700610
24.03.2023	40497089108315
25.03.2023	48109314830693
26.03.2023	49269376408139
27.03.2023	108039004448714
28.03.2023	43321754575662
29.03.2023	56674036465240
30.03.2023	63283523818316
31.03.2023	77108251147783
01.04.2023	31550148608357
02.04.2023	25895414792696
03.04.2023	47863272110665
04.04.2023	72993728935756
05.04.2023	29048701494384
06.04.2023	40847622427959
07.04.2023	24878272468872
08.04.2023	16644545918352
09.04.2023	18153596777469
10.04.2023	22220392695909
11.04.2023	24095171395060
12.04.2023	29601430197103
13.04.2023	25393899908248
14.04.2023	56910881224254
15.04.2023	28416944584017
16.04.2023	53341955492974
17.04.2023	39479431210200
18.04.2023	28459459602177
19.04.2023	97807362973939
20.04.2023	119451800360275
21.04.2023	44284255576298
22.04.2023	24319848633966
23.04.2023	28529198670671
24.04.2023	31256320268000
25.04.2023	119236955256859
26.04.2023	68851499730943
27.04.2023	59423434968809
28.04.2023	70888854967347
29.04.2023	66900577639282
30.04.2023	20398255830388
01.05.2023	25777370171653
02.05.2023	21505814868806
03.05.2023	41945754065127
04.05.2023	45823470524944
05.05.2023	54522442836181
06.05.2023	30802151544547
07.05.2023	32880682851321
08.05.2023	50792983492947
09.05.2023	56000538094568
10.05.2023	119220373329560
11.05.2023	50691550794362
12.05.2023	66203305608616
13.05.2023	70399580589825
14.05.2023	45672721759919
15.05.2023	37570104135624
16.05.2023	124629557839567
17.05.2023	102904862202899
18.05.2023	144270561847808
19.05.2023	57057657184071
20.05.2023	25937654906469
21.05.2023	25870187051020
22.05.2023	18425262007681
23.05.2023	10255539031864
24.05.2023	43681345877448
25.05.2023	110824301972449
26.05.2023	29569620385322
27.05.2023	25455280669524
28.05.2023	27578053668279
29.05.2023	28659910578762
30.05.2023	30674219894421
31.05.2023	87160761004594
01.06.2023	65746442523022
02.06.2023	29315525017116
03.06.2023	36328837492854
04.06.2023	47498962255792
05.06.2023	106775927086532
06.06.2023	78215265927490
07.06.2023	105729597503456
08.06.2023	43956218669768
09.06.2023	60220351635906
10.06.2023	690436332707236
11.06.2023	790689453869462
12.06.2023	538149196320263
13.06.2023	398345479999038
14.06.2023	83632326195799
15.06.2023	59008791528681
16.06.2023	133586364232158
17.06.2023	147541956327807
18.06.2023	208377768810527
19.06.2023	148751314888131
20.06.2023	95450993869401
21.06.2023	202392077690575
22.06.2023	147799195611865
23.06.2023	123181261692700
24.06.2023	42765019193027
25.06.2023	62406612672129
26.06.2023	193790889492286
27.06.2023	152449304557438
28.06.2023	180562494001495
29.06.2023	269867804647006
30.06.2023	141359548349290
01.07.2023	64790486659928
02.07.2023	62684791136517
03.07.2023	113410980872556
04.07.2023	132267151433897
05.07.2023	76321313962383
06.07.2023	57265230230553
07.07.2023	64387077361043
08.07.2023	53742913887308
09.07.2023	87086374422308
10.07.2023	46321530499283
11.07.2023	82452033139205
12.07.2023	94320120958527
13.07.2023	67232599991656
14.07.2023	64463331866039
15.07.2023	151580895576773
16.07.2023	167552522867200
17.07.2023	263945979942930
18.07.2023	60641361683974
19.07.2023	138097466868398
20.07.2023	141902745165939
21.07.2023	61562469239126
22.07.2023	50187176855789
23.07.2023	85689404383511
24.07.2023	80352746037789
25.07.2023	92019397521792
26.07.2023	412556928261884
27.07.2023	84936137829783
28.07.2023	114397156365600
29.07.2023	35077571241643
30.07.2023	73048119211477
31.07.2023	35274239164938
01.08.2023	59834139903718
02.08.2023	62360270689582
03.08.2023	40677534494556
04.08.2023	32028867083695
05.08.2023	43010173218753
06.08.2023	40678801658202
07.08.2023	45562250506978
08.08.2023	68621590019406
09.08.2023	88997197112020
10.08.2023	75696443582343
11.08.2023	49101116254355
12.08.2023	56155692694511
13.08.2023	61099432426449
14.08.2023	49953175723659
15.08.2023	53625560853476
16.08.2023	180178456816513
17.08.2023	103552304216261
18.08.2023	55013891220687
19.08.2023	54389870953475
20.08.2023	83748402353580
21.08.2023	69301234975434
22.08.2023	55347127510025
23.08.2023	90250712741338
24.08.2023	191680623181262
25.08.2023	161670622651110
26.08.2023	315831567139010
27.08.2023	59189017878608
28.08.2023	187309382019107
29.08.2023	220757116268476
30.08.2023	32140198020431
31.08.2023	25534740884522
01.09.2023	33066024952956
02.09.2023	40224353712310
03.09.2023	34807036988444
04.09.2023	30771212385174
05.09.2023	28091549154615
06.09.2023	34934799177682
07.09.2023	27170614403851
08.09.2023	26256832846932
09.09.2023	24986946709995
10.09.2023	25870627847704
11.09.2023	43681478198306
12.09.2023	31421781416686
13.09.2023	30258746121375
14.09.2023	26471454058771
15.09.2023	27997818857123
16.09.2023	22594392433529
17.09.2023	23150185617789
18.09.2023	26146721382355
19.09.2023	27595876851392
20.09.2023	20595115124523
21.09.2023	20024619020643
22.09.2023	21375370904153
23.09.2023	15666215019496
24.09.2023	16485811311763
25.09.2023	25552361093716
26.09.2023	33714238713269
27.09.2023	34990561561263
28.09.2023	25891214066627
29.09.2023	27287832346472
30.09.2023	23689195541281
01.10.2023	28834640697486
02.10.2023	41461649315467
03.10.2023	34804719767441
04.10.2023	19342030364826
05.10.2023	25604998202520
06.10.2023	28187183314698
07.10.2023	50299609536351
08.10.2023	44431849541761
09.10.2023	30146581774955
10.10.2023	33903169032950
11.10.2023	31915157417972
12.10.2023	34022752520992
13.10.2023	32673699435012
14.10.2023	26199223861982
15.10.2023	21693902089122
16.10.2023	27177942768090
17.10.2023	42942588740849
18.10.2023	35289917984609
19.10.2023	43853532987336
20.10.2023	43064407513679
21.10.2023	29517105728709
22.10.2023	33314275065771
23.10.2023	24880436163173
24.10.2023	48326139278834
25.10.2023	27965152449739
26.10.2023	56833181719943
27.10.2023	35888658864299
28.10.2023	35280927540698
29.10.2023	34494763724948
30.10.2023	30168775401229
31.10.2023	39128248566801
01.11.2023	46665658596047
02.11.2023	37800983812099
03.11.2023	27724500717532
04.11.2023	27679318665284
05.11.2023	33606183875148
06.11.2023	28446054827454
07.11.2023	35185330677842
08.11.2023	35895626664192
09.11.2023	33798941871179
10.11.2023	31050351922717
11.11.2023	47759832368459
12.11.2023	68061656558531
13.11.2023	58380870548505
14.11.2023	64224466427635
15.11.2023	67805582103969
16.11.2023	92990932283536
17.11.2023	79729372941966
18.11.2023	39950139775224
19.11.2023	50939953604747
20.11.2023	49029934524964
21.11.2023	50785901079222
22.11.2023	396789365258891
23.11.2023	104413675232476
24.11.2023	89158000666482
25.11.2023	73142904123220
26.11.2023	47738146900620
27.11.2023	88868916577928
28.11.2023	53193137590334
29.11.2023	29844345949186
30.11.2023	74955426060003
01.12.2023	58672410724593
02.12.2023	62113854881398
03.12.2023	67847240432506
04.12.2023	126139820935344
05.12.2023	112115030096436
06.12.2023	61301641765823
07.12.2023	130486798795289
08.12.2023	116009953413980
09.12.2023	49905536876948
10.12.2023	51410310803026
11.12.2023	80584203541335
12.12.2023	88812174062591
13.12.2023	102784134199867
14.12.2023	65673598342954
15.12.2023	54013431950885
16.12.2023	85648502873503
17.12.2023	74749107165304
18.12.2023	71391804081917
19.12.2023	85468527306499
20.12.2023	42597226228192
21.12.2023	72273531689997
22.12.2023	55838644171474
23.12.2023	69252460342803
24.12.2023	65997018754047
25.12.2023	95914681569417
26.12.2023	132887482950329
27.12.2023	84683051374358
28.12.2023	97415203872374
29.12.2023	78602419271178
30.12.2023	59624366455834
31.12.2023	47691996066889
01.01.2024	63788193688787
02.01.2024	51679753693983
03.01.2024	131253042086772
04.01.2024	111207339926266
05.01.2024	89318890497080
06.01.2024	138653461877968
07.01.2024	74852771948197
08.01.2024	72571063644591
09.01.2024	108606450712489
10.01.2024	121572832938362
11.01.2024	68546494298729
12.01.2024	82978294550265
13.01.2024	133298880983640
14.01.2024	84643029637421
15.01.2024	46812686748179
16.01.2024	77169928075105
17.01.2024	59857279154712
18.01.2024	71047555012926
19.01.2024	140134692172827
20.01.2024	96109006172979
21.01.2024	94342119247182
22.01.2024	68117221714841
23.01.2024	47858806602966
24.01.2024	59664489151586
25.01.2024	48069609725027
26.01.2024	47127074986429
27.01.2024	43005119128569
28.01.2024	34192539309196
29.01.2024	52088464330511
30.01.2024	49247537903985
31.01.2024	127623798555732
01.02.2024	97919166587853
02.02.2024	48913033383676
03.02.2024	51020953573608
04.02.2024	44438207332104
05.02.2024	32599477391217
06.02.2024	52683133529411
07.02.2024	66004745921370
08.02.2024	54146315602614
09.02.2024	48595584301307
10.02.2024	48447785329030
11.02.2024	82133909044365
12.02.2024	86324977329725
13.02.2024	75797828180255
14.02.2024	91654456243241
15.02.2024	57544917081524
16.02.2024	71453733688027
17.02.2024	111916988085500
18.02.2024	43229756846747
19.02.2024	59923597755917
20.02.2024	64413945878149
21.02.2024	69223456606928
22.02.2024	66934314452563
23.02.2024	72771063296868
24.02.2024	95154783957743
25.02.2024	53831644738660
26.02.2024	100625292181156
27.02.2024	88488417572805
28.02.2024	109696167452072
29.02.2024	229174354511524
01.03.2024	240715077976357
02.03.2024	172150113794302
03.03.2024	96676474824462
04.03.2024	121537925574286
05.03.2024	106576843830983
06.03.2024	112937308695119
07.03.2024	118053257786001
08.03.2024	115636626888105
09.03.2024	152536248757653
10.03.2024	174099717798631
11.03.2024	165268357910693
12.03.2024	170734776562542
13.03.2024	141941883267599
14.03.2024	126668919975162
15.03.2024	191075809904217
16.03.2024	201162039280398
17.03.2024	56136556512911
18.03.2024	80454898623245
19.03.2024	169718796954509
20.03.2024	109117348937142
21.03.2024	108661198352608
22.03.2024	41626212104471
23.03.2024	69214322220148
24.03.2024	58708875121944
25.03.2024	70917047080042
26.03.2024	115093229188552
27.03.2024	109963340098093
28.03.2024	72360872881288
29.03.2024	156006885101031
30.03.2024	102774338275746
31.03.2024	50202391306824
01.04.2024	54694012563508
02.04.2024	129135433910286
03.04.2024	71299551145803
04.04.2024	100255910456754
05.04.2024	59772032046427
06.04.2024	58937871471872
07.04.2024	74567237364278
08.04.2024	118120158151393
09.04.2024	101628485704359
10.04.2024	43953094445074
11.04.2024	121044352635220
12.04.2024	106065708807453
13.04.2024	76634345579797
14.04.2024	123966244619994
15.04.2024	78125631436073
16.04.2024	95774580531527
17.04.2024	67914082740813
18.04.2024	110667678026702
19.04.2024	60192143831555
20.04.2024	52635504168258
21.04.2024	57150151794018
22.04.2024	77207667174732
23.04.2024	105104738810247
24.04.2024	77656430251616
25.04.2024	83203568930943
26.04.2024	85695649639470
27.04.2024	60308461117152
28.04.2024	46708176402914
29.04.2024	55179001554987
30.04.2024	62681023489237
01.05.2024	80999472614814
02.05.2024	62157184619350
03.05.2024	50602750174059
04.05.2024	77223369477326
05.05.2024	48974586852225
06.05.2024	96740347693301
07.05.2024	163279872808351
08.05.2024	74288120420280
09.05.2024	52926313916966
10.05.2024	75430531093212
11.05.2024	60994467939098
12.05.2024	91414898405854
13.05.2024	105947841856898
14.05.2024	115542869080599
15.05.2024	65515968138107
16.05.2024	88442369627989
17.05.2024	66783433007570
18.05.2024	91553589693006
19.05.2024	60122878334022
20.05.2024	85858118189318
21.05.2024	85182872883097
22.05.2024	98600683098103
23.05.2024	54070523912810
24.05.2024	112588279333573
25.05.2024	54248055422557
26.05.2024	44833514742901
27.05.2024	97724117544148
28.05.2024	96267939140913
29.05.2024	165238636013216
30.05.2024	121207013645383
31.05.2024	105006110970934
01.06.2024	114270797768562
02.06.2024	68043695497626
03.06.2024	61879650188411
04.06.2024	98785048216298
05.06.2024	204560022077258
06.06.2024	63168252615092
07.06.2024	156990550522103
08.06.2024	77181387807131
09.06.2024	57751113978512
10.06.2024	131008483533485
11.06.2024	137583013717729
12.06.2024	82573792829923
13.06.2024	162522850260879
14.06.2024	84033006709856
15.06.2024	70683134671606
16.06.2024	56886302812753
17.06.2024	192323135025320
18.06.2024	234768078384341
19.06.2024	98431278873923
20.06.2024	171354469181562
21.06.2024	67888091246350
22.06.2024	98961706302039
23.06.2024	57424378878535
24.06.2024	136573102003964
25.06.2024	64505084809356
26.06.2024	66280202461693
27.06.2024	71536941952984
28.06.2024	53032739123343
29.06.2024	64273976575028
30.06.2024	148562106352582
01.07.2024	120740530118737
02.07.2024	114612326971103
03.07.2024	113131384407464
04.07.2024	114509173446305
05.07.2024	110829223017525
06.07.2024	40906219229455
07.07.2024	48287619440924
08.07.2024	173663026879108
09.07.2024	90841933085194
10.07.2024	141209333215153
11.07.2024	72544557520847
12.07.2024	130749557144539
13.07.2024	124071174955496
14.07.2024	62896322531640
15.07.2024	146413689420760
16.07.2024	103287621747247
17.07.2024	73697937324502
18.07.2024	76562598000139
19.07.2024	264914452709447
20.07.2024	117045643171265
21.07.2024	187446647741731
22.07.2024	174082601641158
23.07.2024	132597278442355
24.07.2024	126211551229851
25.07.2024	83515127150368
26.07.2024	100646096498895
27.07.2024	45594272867039
28.07.2024	41210010067391
29.07.2024	86314921577487
30.07.2024	59829716371670
31.07.2024	59709795195117
01.08.2024	90722938681341
02.08.2024	56643421470546
03.08.2024	87215880869435
04.08.2024	63012789401240
05.08.2024	123016141772969
06.08.2024	64173665026350
07.08.2024	69187632243011
08.08.2024	49705989427288
09.08.2024	69627490314789
10.08.2024	45607332829992
11.08.2024	63414836941890
12.08.2024	59776085831146
13.08.2024	78099319128277
14.08.2024	59579847159257
15.08.2024	58762094347259
16.08.2024	58393485787858
17.08.2024	51762553209990
18.08.2024	38741437913822
19.08.2024	44085624729281
20.08.2024	46751179618326
21.08.2024	48334299473361
22.08.2024	37748609587002
23.08.2024	39664851498181
24.08.2024	38044843317189
25.08.2024	56902407678219
26.08.2024	84657636003670
27.08.2024	56227729758860
28.08.2024	51213827741990
29.08.2024	41414614914385
30.08.2024	93156137847842
31.08.2024	43015204406888
01.09.2024	49096847107706
02.09.2024	56537135474967
03.09.2024	54147459198580
04.09.2024	58055717970150
05.09.2024	44004999003848
06.09.2024	48289279545993
07.09.2024	32234961630627
08.09.2024	47979923551160
09.09.2024	132505797168910
10.09.2024	53479340160870
11.09.2024	45334277339521
12.09.2024	49173330339273
13.09.2024	44997049457774
14.09.2024	83377480311167
15.09.2024	70821392970659
16.09.2024	63606510980425
17.09.2024	86967357793782
18.09.2024	61360180611916
19.09.2024	80328024133043
20.09.2024	101782287305128
21.09.2024	91992135251182
22.09.2024	91730800627167
23.09.2024	138419303481451
24.09.2024	140137794852302
25.09.2024	76409672475533
26.09.2024	74005576338603
27.09.2024	63017121740324
28.09.2024	84707024950178
29.09.2024	40418748223034
30.09.2024	74589605626405
01.10.2024	92532560082787
02.10.2024	93734630005524
03.10.2024	75390018642676
04.10.2024	49625506346856
05.10.2024	64100185088640
06.10.2024	66315020091080
07.10.2024	70151521952251
08.10.2024	46795588471092
09.10.2024	86470417087173
10.10.2024	52514679331664
11.10.2024	51873235908442
12.10.2024	64451684569970
13.10.2024	38097938361463
14.10.2024	78440120089369
15.10.2024	60592620619273
16.10.2024	33305289169574
17.10.2024	55191397032277
18.10.2024	36049993392586
19.10.2024	64561708839116
20.10.2024	90630363073413
21.10.2024	41464089985442
22.10.2024	46069755745586
23.10.2024	43503667459762
24.10.2024	28098792148889
25.10.2024	27970377545552
26.10.2024	34953271540125
27.10.2024	36510929445124
28.10.2024	36391013385211
29.10.2024	66356874269536
30.10.2024	69215318850822
31.10.2024	57521045107512
01.11.2024	100512528111296
02.11.2024	66588330496073
03.11.2024	50856733674560
04.11.2024	52964891261740
05.11.2024	40438828538304
06.11.2024	77467546403866
07.11.2024	70613937741901
08.11.2024	51089632235774
09.11.2024	105929751356587
10.11.2024	63414596446348
11.11.2024	65234288788959
12.11.2024	114657606243811
13.11.2024	253000336192247
14.11.2024	202323099387388
15.11.2024	197602518351051
16.11.2024	250452077271890
17.11.2024	219392928521350
18.11.2024	475992571980514
19.11.2024	531540337744258
20.11.2024	879922745702129
21.11.2024	1024530296085399
22.11.2024	1251042315747506
23.11.2024	1287840566785076
24.11.2024	1255811163253437
25.11.2024	1256697711460871
26.11.2024	1183464196784263
27.11.2024	1186521991541208
28.11.2024	1348561119635055
29.11.2024	1278312379687152
30.11.2024	902660275738709
01.12.2024	861332569957894
02.12.2024	901983898602727
03.12.2024	494029619433145
04.12.2024	684027073252166
05.12.2024	689092388645376
06.12.2024	677924288485659
07.12.2024	602520938840059
08.12.2024	528630302725785
09.12.2024	391468099198322
10.12.2024	450576354632832
11.12.2024	514901736070242
12.12.2024	488120516184984
13.12.2024	463970899472398
14.12.2024	493496467346399
15.12.2024	473368547631950
16.12.2024	496115566147882
17.12.2024	429395123963658
18.12.2024	232927034106876
19.12.2024	277165735441039
20.12.2024	390345776406377
21.12.2024	406731624981513
22.12.2024	432249031152915
23.12.2024	293465127360206
24.12.2024	450854851990367
25.12.2024	414055486990661
26.12.2024	298920505773736
27.12.2024	244672936400702
28.12.2024	291149303367721
29.12.2024	324509463852136
30.12.2024	326740425504977
31.12.2024	271350957080960
01.01.2025	256653886666494
02.01.2025	266423503986097
03.01.2025	198807572758637
04.01.2025	199404745406386
05.01.2025	323119882714051
06.01.2025	272612291676883
07.01.2025	206062509848713
08.01.2025	285048676859802
09.01.2025	225881714861248
10.01.2025	232719432131136
11.01.2025	253237217569193
12.01.2025	268772290860853
13.01.2025	261487158977733
14.01.2025	207807087342763
15.01.2025	220640175975197
16.01.2025	190797453599996
17.01.2025	242340067642002
18.01.2025	195932478792183
19.01.2025	251016431391513
20.01.2025	278011706087202
21.01.2025	252462358934741
22.01.2025	261034514847897
23.01.2025	247172618585367
24.01.2025	277531708792505
25.01.2025	270296776795500
26.01.2025	255678724579008
27.01.2025	372253083023125
28.01.2025	369105956833399
29.01.2025	352324413004251
30.01.2025	364034078086438
31.01.2025	390490871518708
01.02.2025	411983840489037
02.02.2025	280733305995181
03.02.2025	382117096384669
04.02.2025	393392831165676
05.02.2025	320858772510342
06.02.2025	297415028742335
07.02.2025	236360275920629
08.02.2025	188562391960482
09.02.2025	199042294752066
10.02.2025	183214913755919
11.02.2025	174349438594180
12.02.2025	176791817430731
13.02.2025	112247833004952
14.02.2025	116060208073812
15.02.2025	88651003499991
16.02.2025	157863327888990
17.02.2025	173351382681759
18.02.2025	125999939381950
19.02.2025	150720529082819
20.02.2025	152329343678858
21.02.2025	97920536142508
22.02.2025	119148417440597
23.02.2025	132844534268681
24.02.2025	156682464294497
25.02.2025	227807974485579
26.02.2025	160529570158412
27.02.2025	199086067539341
28.02.2025	131964430691243
01.03.2025	114515674583434
02.03.2025	134049332946921
03.03.2025	107674999646058
04.03.2025	137247193425343
05.03.2025	112505424540100
06.03.2025	87962415115384
07.03.2025	97040389655025
08.03.2025	91486593501949
09.03.2025	88523659558410
10.03.2025	74151322384683
11.03.2025	88171581163194
12.03.2025	73780610843003
13.03.2025	62799222528543
14.03.2025	68106069512918
15.03.2025	54812665337736
16.03.2025	36131155547483
17.03.2025	31448847362019
18.03.2025	52365902888665
19.03.2025	52399552825801
20.03.2025	28229128823420
21.03.2025	28896991364548
22.03.2025	29257643020419
23.03.2025	37781951679588
24.03.2025	67946290481383
25.03.2025	33964517885133
26.03.2025	27616789951317
27.03.2025	26690396177009
28.03.2025	36459311105612
29.03.2025	40101956035067
30.03.2025	37199143602677
31.03.2025	42684237331547
01.04.2025	46586522420963
02.04.2025	38576315506540
03.04.2025	50887627894841
04.04.2025	35113519632501
05.04.2025	31954380922795
06.04.2025	34196274739303
07.04.2025	60750443169129
08.04.2025	55469325666177
09.04.2025	44859603777473
10.04.2025	46553007380223
11.04.2025	34728777027464
12.04.2025	36381171835907
13.04.2025	32602637916944
14.04.2025	31929218482634
15.04.2025	41349776621903
16.04.2025	45358106352115
17.04.2025	35250854379656
18.04.2025	30845582054734
19.04.2025	39989882023238
20.04.2025	27946450140393
21.04.2025	40098390998281
22.04.2025	44638881701555
23.04.2025	48298560931842
24.04.2025	33402806240476
25.04.2025	49100794943180
26.04.2025	30192033597119
27.04.2025	29343558185764
28.04.2025	87115074562562
29.04.2025	187790096917057
30.04.2025	86033542971500
01.05.2025	44006260828913
02.05.2025	59332702516407
03.05.2025	45009802311397
04.05.2025	46913364437655
05.05.2025	51105210449963
06.05.2025	36577524124050
07.05.2025	51781429455975
08.05.2025	39824565313695
09.05.2025	98064325486420
10.05.2025	165088325770852
11.05.2025	94506324340044
12.05.2025	61333591707654
13.05.2025	38954706825424
14.05.2025	39554910289485
15.05.2025	166539229415673
16.05.2025	32176643654011
17.05.2025	45706535521947
18.05.2025	36951919887126
19.05.2025	32383349290247
20.05.2025	51553200422441
21.05.2025	45553415148209
22.05.2025	44740247751264
23.05.2025	64354073378402
24.05.2025	46830902616399
25.05.2025	49639735865892
26.05.2025	49205902449516
27.05.2025	65545563283458
28.05.2025	44928566006212
29.05.2025	46759539283724
30.05.2025	77423896368198
31.05.2025	44257468410054
01.06.2025	90914079003066
02.06.2025	64991725890818
03.06.2025	77192222005959
04.06.2025	88402924573940
05.06.2025	57541419018739
06.06.2025	69090870470873
07.06.2025	48844821497960
08.06.2025	46459902357329
09.06.2025	58807076398163
10.06.2025	51307205178316
11.06.2025	56978814539758
12.06.2025	42701895456995
13.06.2025	75247664336131
14.06.2025	168310647728797
15.06.2025	55531512790991
16.06.2025	43123898926303
17.06.2025	36359190515161
18.06.2025	35636765895145
19.06.2025	30557899560454
20.06.2025	44712020338902
21.06.2025	51362073149502
22.06.2025	82134131895083
23.06.2025	63338038984616
24.06.2025	50286456834816
25.06.2025	44827042975109
26.06.2025	33497970810350
27.06.2025	34586099325519
28.06.2025	39268135503701
29.06.2025	41609502084283
30.06.2025	110384883082673
01.07.2025	46387819407132
02.07.2025	49911197234633
03.07.2025	57508021218799
04.07.2025	32906132734076
05.07.2025	36854101557871
06.07.2025	45165830787539
07.07.2025	48946946986010
08.07.2025	36636371645804
09.07.2025	36859565688336
10.07.2025	43127077343354
11.07.2025	61652400504367
12.07.2025	60099849964865
13.07.2025	37659296738960
14.07.2025	44940163246897
15.07.2025	38449472080094
16.07.2025	67468089273188
17.07.2025	54238277904456
18.07.2025	66860636427639
19.07.2025	38422169779821
20.07.2025	44842916492274
21.07.2025	49769309943794
22.07.2025	47668948497295
23.07.2025	37917656649623
24.07.2025	33764524911046
25.07.2025	40391900669740
26.07.2025	43467625100003
27.07.2025	51301708520517
28.07.2025	35347003189558
29.07.2025	45186165729690
30.07.2025	40097810336760
31.07.2025	35153959294257
01.08.2025	58811292962343
02.08.2025	46190605322255
03.08.2025	44386807390502
04.08.2025	46901976530990
05.08.2025	47130233803085
06.08.2025	38059449087166
07.08.2025	45493390307422
08.08.2025	44528523508190
09.08.2025	51300452005715
10.08.2025	41534951849673
11.08.2025	42404793791483
12.08.2025	37643867876942
13.08.2025	39364852837087
14.08.2025	38374621810825
15.08.2025	45289147719569
16.08.2025	63505864191519
17.08.2025	32286173143695
18.08.2025	40134894034120
19.08.2025	54901692083967
20.08.2025	157970820099991
21.08.2025	46298545743878
22.08.2025	42317291508243
23.08.2025	43614478646320
24.08.2025	46711508274928
25.08.2025	49023324402736
26.08.2025	63741958648068
27.08.2025	79277152740115
28.08.2025	52324885710375
29.08.2025	103989104644544
30.08.2025	62115300569283
31.08.2025	56066657942679
01.09.2025	59269001321941
02.09.2025	49006551150359
03.09.2025	53745638146846
04.09.2025	45074436640345
05.09.2025	47235207948338
06.09.2025	44155260941054
07.09.2025	42012147385330
08.09.2025	47244860047180
09.09.2025	38456428520278
10.09.2025	33134688337014
11.09.2025	35089496571627
12.09.2025	50896237773118
13.09.2025	46284609664292
14.09.2025	37984476436146
15.09.2025	42911239249117
16.09.2025	48847441430150
17.09.2025	36919836261948
18.09.2025	49198267788170
19.09.2025	46843121349310
20.09.2025	40123785090982
21.09.2025	41571157401658
22.09.2025	61814019388237
23.09.2025	41776669126028
24.09.2025	49646107434823
25.09.2025	73427220402810
26.09.2025	38744003559405
27.09.2025	34290706808673
28.09.2025	27849404014431
29.09.2025	43788514560750
30.09.2025	41052181557516
01.10.2025	317550051675681
02.10.2025	246091457515982
03.10.2025	96848790632077
04.10.2025	119493638688572
05.10.2025	93465724446756
06.10.2025	304274957860626
07.10.2025	77535534761940
08.10.2025	71417013997307
09.10.2025	92193401817857
10.10.2025	221286453412758
11.10.2025	272871747980596
12.10.2025	519521302385083
13.10.2025	138428939094945
14.10.2025	96196842083950
